X,Y,TYPE,NAME,ONEWAY,LANES
-17.4542404999837,14.7023243500054,residential,rue L' (GD-68),,
-17.4553949,14.72176935,residential,,,
-17.45377445,14.7223096,living_street,,,
-17.4546867000662,14.698445899762,residential,rue AAB-66,,
-17.45479715,14.71109595,residential,,,
-17.45433385,14.72180685,living_street,,,
-17.45237245,14.6775163,secondary,Bd du Dr Samba Guéye (ME-06),,
-17.4527363977365,14.7212206496651,residential,,,
-17.4544737,14.70937405,residential,,,
-17.45527425,14.72621635,residential,,,
-17.4551531679539,14.7515497199727,residential,rue KD-08,,
-17.45356325,14.6894564,residential,rue Mg Aloys Kobes (FA-15),,
-17.4539745012205,14.6822296981979,residential,Rue Diouma Diouf (ME-33),,
-17.45469315,14.72081035,living_street,,,
-17.4550616500094,14.7198287000471,residential,,,
-17.4547891386899,14.7156379244191,residential,,,
-17.454956739914,14.7162120828016,residential,,,
-17.45508735,14.7169396,residential,,,
-17.4542587,14.7089717,residential,,,
-17.4539832989096,14.7009888487223,residential,rue GD-47,,
-17.454922331623,14.6971249791415,residential,,,
-17.4547449358111,14.6938613470884,tertiary,,yes,
-17.4548116838681,14.6939704872033,tertiary,,yes,
-17.4543752803267,14.7132366257268,secondary,,,
-17.4536166425979,14.7192073005762,residential,,,
-17.4549029,14.72616465,residential,,,
-17.4549096,14.6938082053474,tertiary_link,,yes,
-17.4545953,14.7116047,residential,,,
-17.4548917485326,14.7132683174486,pedestrian,Place de l'OUA,,
-17.454619,14.69592905,residential,rue AAB-68,,
-17.454435183638,14.6833430258818,residential,rue GT-50,,
-17.450695208773,14.7504954520611,secondary,rue ZGM-02,,
-17.4545003000069,14.7260113999559,residential,,,
-17.4540549,14.70859035,residential,,,
-17.4542982999824,14.7016924500272,residential,rue G (GD-70),,
-17.4543273819388,14.7605737679184,residential,,,
-17.4546027,14.6815902,residential,,,
-17.4546566999833,14.7230602001152,residential,,,
-17.4539287500019,14.7106787500056,secondary,,yes,
-17.4542489260634,14.6939953309651,primary,,yes,
-17.4546275,14.75066835,residential,rue KD-17,,
-17.452683100041,14.6800275000391,residential,Rue ME-10,,
-17.4535861,14.72569505,residential,,,
-17.45446725,14.7165611,residential,,,
-17.4537414966956,14.7013610460255,residential,rue GD-45,,
-17.45353075,14.72605835,residential,,,
-17.45253975,14.6784293,residential,Rue Imam Assane N'Doye,,
-17.4486160498449,14.7201469501778,secondary,Boulevard du Président Habib Bourguiba,,
-17.4536905,14.7107884,secondary,,yes,
-17.4543811432979,14.6937433313235,residential,,yes,
-17.452533915893,14.695974734808,primary,Boulevard Canal 4,yes,
-17.45436035,14.7225795,living_street,,,
-17.4543574,14.69373095,residential,,yes,
-17.45314855,14.6912929,residential,rue FA-22,,
-17.4540356918384,14.715427246877,residential,,,
-17.45426525,14.71504045,residential,,,
-17.45365295,14.70770435,residential,rue GD-30,,
-17.454158500444,14.6938964170782,residential,,yes,
-17.45426655,14.7147092,residential,,,
-17.45123245,14.67790745,residential,Rue ME-08,,
-17.4500038368379,14.7433425540112,residential,,,
-17.4541585145527,14.6939132985229,residential,,yes,
-17.4518017503083,14.6963721997013,primary,Boulevard Canal 4,yes,
-17.4541962500071,14.7230015999534,residential,,,
-17.4540740932655,14.7446606345066,residential,,yes,
-17.4533983,14.712916,residential,,,
-17.4538707,14.6984097,residential,,,
-17.4541102000242,14.7208982998338,residential,,,
-17.4528688,14.7126361,residential,,,
-17.4535899,14.7231837,residential,,,
-17.4537924079803,14.7451043206231,secondary,,yes,
-17.45306335,14.7228481,residential,rue GY-583,,
-17.45127925,14.6925405,residential,Rue FA-34,,
-17.45349975,14.70727625,residential,rue GD-32,,
-17.453993330078,14.7445788286531,residential,,yes,
-17.4533817805934,14.6826374381976,residential,rue ME-12,,
-17.4540419397067,14.7452184665729,service,,,
-17.45383575,14.6960895,residential,,,
-17.4527989,14.7121997,residential,,,
-17.4538981472919,14.7272313190248,residential,,,
-17.4539599,14.7241538,residential,,,
-17.45392005,14.7023324,residential,,,
-17.45335585,14.706874,residential,rue GD-34,,
-17.45315225,14.68133665,residential,rue ME-29 bis,,
-17.453472,14.7269619,residential,,,
-17.4529739193025,14.7005380879799,service,,,
-17.4537647,14.70332705,residential,rue GD-39,,
-17.45381265,14.68441165,residential,,,
-17.4527296709427,14.7117681266176,residential,,,
-17.4534046,14.7273895,residential,,,
-17.4513395223907,14.7180042582304,residential,,,
-17.45343805,14.7017624,residential,rue GD-43,,
-17.4536986,14.7449992,service,,yes,
-17.4532072,14.7064576,residential,rue GD-44,,
-17.4537515433636,14.7480927196938,secondary,,,
-17.45266455,14.7113458,residential,,,
-17.4534459,14.6836068,residential,rue ME-16,,
-17.45281395,14.68205635,residential,rue Mbaye Mor Diagne (ME-29),,
-17.453612854593,14.744996671013,secondary,,yes,
-17.4526558999902,14.7018385500151,tertiary,rue Lieutenant Colonel Pierre Faye (GD-72),,
-17.4535286650694,14.6943204102767,residential,rue FA-38,,
-17.4535905,14.71642115,residential,,,
-17.4531127963759,14.6895368589542,residential,rue FA-17A,,
-17.4530589,14.7060443,residential,rue GD-46,,
-17.4534706791624,14.7026505226911,residential,,,
-17.4525947,14.7109042,residential,,,
-17.45303885,14.692394,residential,,,
-17.4512324446664,14.678278005646,residential,Rue Cadi Djibril Diagne (ME-15),,
-17.45316085,14.7020735,residential,rue GD-41,,
-17.4518702954153,14.7379997960317,unclassified,rue GY-384,,
-17.4529218,14.70566015,residential,rue C (-48),,
-17.4534359,14.6845529,primary,,,
-17.4525262,14.710464,residential,,,
-17.4528309,14.70520085,residential,rue GD-50,,
-17.4492685999769,14.7156293500107,tertiary,rue BIS-02,,
-17.4528042999684,14.7026866500053,residential,,,
-17.45323285,14.68928075,residential,rue FA-17 bis,,
-17.45274665,14.7047908,residential,rue GD-52,,
-17.4532186270275,14.7033633130082,residential,rue GD-37,,
-17.45327755,14.71367305,living_street,,,
-17.4500279999823,14.6812934499836,primary,Avenue Blaise Diagne,yes,
-17.4495670024741,14.6809974523446,primary,Avenue Blaise Diagne,yes,
-17.451684,14.75505555,residential,,,
-17.4519313025312,14.6783346474805,residential,Rue Cadi Medoune Diene,,
-17.45245455,14.7100248,residential,,,
-17.4529248999943,14.6945253500055,residential,rue FA-23,,
-17.4523145434443,14.7091512521354,residential,,,
-17.4526797330016,14.6891551574182,residential,rue FA-17,,
-17.4506613462007,14.6781119537314,residential,Rue Gornarou Guèye (ME-13),,
-17.4528298,14.7218829,residential,,,
-17.4523842,14.70958425,residential,,,
-17.45237165,14.71371975,living_street,,,
-17.45277845,14.72220765,living_street,,,
-17.452532050017,14.7064463500523,secondary,,yes,
-17.4503201325591,14.7092471897209,unclassified,rue BIS-46,,
-17.45297845,14.7271201,residential,,,
-17.4518189999934,14.7196462000147,residential,,,
-17.4527604500333,14.7034902001278,residential,rue GD-35,,
-17.4522695,14.7065351,secondary,Allées cheikhna Cheikh Sidaty Aîdara,yes,
-17.45165185,14.72384875,residential,,,
-17.450257989871,14.6777588612607,residential,Rue Ousmane Diène (ME-11),,
-17.4503671,14.68313695,residential,rue ME-18,,
-17.4505937,14.68748665,residential,rue Abdou Cogna Diop (ME-39),,
-17.4521025,14.70820795,residential,rue BIS-56,,
-17.4523648019827,14.6858093974424,residential,rue ME-41,,
-17.45260735,14.6944548,residential,rue FA-27,,
-17.45196515,14.70775875,residential,rue BIS-58,,
-17.4520541,14.7568013,residential,Parcelles Unite 26,,
-17.4498978,14.6774176,residential,Rue Medoune M'Bengue,,
-17.4500979000268,14.7079249999909,residential,rue BIS-60,,
-17.4508363268243,14.7262941482833,living_street,,,
-17.4523775000163,14.7223188499003,living_street,,,
-17.45225485,14.7036374,residential,rue GD-33,,
-17.4502299,14.6871357,residential,rue Limamoulaye (ME-37),,
-17.4520669000038,14.6946042499813,residential,rue FA-29,,
-17.4512270530441,14.7270319511777,living_street,,,
-17.45170925,14.7069221,residential,rue BIS-66,,
-17.45185125,14.6920236,residential,,yes,
-17.4519742115052,14.6902030699203,residential,,,
-17.4517118500914,14.7572952500392,unclassified,Rue entre HLM Grand médine et Unité 26,no,
-17.4496039514593,14.6838696513962,residential,rue ME-20,,
-17.45131555,14.7533111,residential,,,
-17.4520192,14.6957776,residential,rue FA-50,,
-17.45159005,14.7065312,residential,rue BIS-68,,
-17.4517459500276,14.7220643999401,residential,,,
-17.4503690481413,14.6943652574478,residential,rue FA-35,,
-17.4517498509121,14.6921096519675,residential,,yes,
-17.4497082499984,14.7066899,residential,rue BIS-70,,
-17.4515332,14.6992314,service,,,
-17.45187775,14.71672825,tertiary,,,
-17.4501246506137,14.6851491493934,residential,rue Cheikh Sidiya (ME-31),,
-17.4516419,14.6949367,residential,,,
-17.4506149172963,14.7191842966395,residential,,,
-17.4513443,14.75803165,track,,,
-17.4495375526137,14.6770708973476,residential,Rue Ibra Bineta Gueye,,
-17.4496864884175,14.7317576583375,unclassified,rue GY-485,,
-17.45138315,14.75835115,track,,,
-17.4512119403034,14.6898310192493,residential,rue FA-19,,
-17.4515648999916,14.7216243500181,living_street,,,
-17.4510434,14.70531815,residential,rue BIS-74,,
-17.4517681790338,14.7042287049195,secondary,,yes,
-17.44879655,14.6846703,residential,rue du Champ de Courses (ME-22),,
-17.45083445,14.70491305,residential,rue BIS-82,,
-17.4497478485831,14.6847911013868,residential,rue Cheikh Sadibou (ME-29),,
-17.45136845,14.72136865,living_street,,,
-17.450449316383,14.67380770681,primary_link,,yes,
-17.4510298000015,14.7069182000052,residential,rue BIS-53,,
-17.4515668500002,14.7119233999418,residential,,,
-17.4514395235721,14.6969616373527,secondary,Boulevard Dial Diop,yes,
-17.4512823279028,14.6969553151844,secondary,Boulevard Dial Diop,yes,
-17.4512772321684,14.7136037271452,residential,,,
-17.45147585,14.75736785,track,,,
-17.4419668510133,14.7600233497868,secondary,,,
-17.4514402000092,14.7059021000289,residential,rue BIS-55,,
-17.45123695,14.7216589,living_street,,,
-17.449568650361,14.7049414498794,unclassified,,,
-17.4497819158764,14.7030508071835,secondary,Rue G,,
-17.4493198972909,14.677642447385,residential,Rue ME-12,,
-17.4512889843515,14.7577356818383,track,,,
-17.45098255,14.70582285,residential,rue BIS-72,,
-17.4491566972713,14.6766867527277,residential,Rue Diaraf Farba Paye,,
-17.4502651323033,14.6890744465602,residential,,,
-17.4511669,14.7256572,residential,rue DD-57,,
-17.451056,14.720587,living_street,,,
-17.4513191471003,14.6947666061649,residential,,,
-17.4509215000021,14.6952353499862,residential,,,
-17.4485874,14.6852073,residential,rue Mbacké Tandiang (ME-27),,
-17.4508736522996,14.7584411509635,track,,,
-17.45044125,14.67359235,primary_link,,yes,
-17.45101695,14.6959806,residential,,,
-17.4510821491329,14.7267569561107,living_street,,,
-17.4499640504892,14.6953098005547,secondary,Boulevard Dial Diop,,
-17.4508433491561,14.7575446018107,track,,,
-17.45071305,14.75463795,residential,,,
-17.4506424,14.75727925,residential,,,
-17.4492408,14.7567383,residential,,,
-17.4505559752617,14.7070938425613,residential,rue BIS-49,,
-17.4509247,14.7041014,residential,rue BIS-57,,
-17.4506256500375,14.7207642499195,residential,,,
-17.45096225,14.72279515,residential,,,
-17.44824315,14.6848812,residential,Rue Lamine Barry,,
-17.45043485,14.67944435,residential,rue ME-14,,
-17.4508576,14.7196287,residential,,,
-17.45024935,14.7087897,residential,rue BIS-52,,
-17.45065045,14.72148095,living_street,,,
-17.4479953499882,14.6861587999889,residential,,,
-17.4504927,14.6912013,residential,rue FA-47,,
-17.44920854887,14.6895838511671,residential,,,
-17.449947560954,14.6937659485494,residential,rue FA-42,,
-17.4491174,14.686844,residential,rue ME-33,,
-17.45055815,14.69565055,residential,,,
-17.45018375,14.7083714,residential,rue BIS-54,,
-17.45052185,14.7217646,living_street,,,
-17.4502229,14.72017225,residential,,,
-17.4481629957207,14.733604594417,unclassified,rue GY-538,,
-17.45050875,14.7516948,residential,,,
-17.4491183592094,14.7205414395745,residential,,,
-17.45044355,14.70397955,residential,rue BIS-59,,
-17.4502894997666,14.7245675516242,residential,rue DD-59,,
-17.45029265,14.7209745,residential,,,
-17.4501025007566,14.6934579105188,residential,rue FA-39,,
-17.4498888441721,14.6903288494705,residential,,,
-17.44888635,14.6877487,residential,rue ME-35,,
-17.4483647276696,14.7532517102714,residential,,,
-17.45011335,14.70723865,residential,rue BIS-51,,
-17.4483210438739,14.6879729442102,residential,Rue 28,,
-17.4494217787382,14.7207230024998,residential,,,
-17.4476852,14.7246634,residential,rue II (DD-56),,
-17.44996005,14.70400485,residential,rue Kahone (BIS-61),,
-17.4478332,14.68449685,residential,rue Imam Moustapha Diop (ME-23),,
-17.44942955,14.70635235,residential,rue BIS-76,,
-17.44973795,14.6942129,residential,rue FA-46,,
-17.4496298650584,14.6928469201956,residential,rue FA-41,,
-17.4482114000378,14.703743249987,residential,rue de Mboul (BIS-94),,
-17.44993965,14.67344575,primary,Route de la Corniche Ouest,yes,2
-17.4499528395254,14.7194071062494,residential,,,
-17.44991015,14.67350285,primary,Route de la Corniche Ouest,yes,2
-17.4491752914594,14.6730007701905,primary_link,,yes,
-17.4479523003955,14.6753071996579,primary,Avenue Malick Sy,,
-17.44822826881,14.7411952222224,secondary,rue GY-332,,
-17.448828451973,14.6763787480392,residential,Rue Oumar NDir,,
-17.4496928,14.70737625,residential,rue BIS-47,,
-17.44546455,14.6703053,primary,Route de la Corniche Ouest,yes,2
-17.449182,14.70601375,residential,rue BIS-100,,
-17.44929325,14.67328095,primary_link,,yes,
-17.4482633514357,14.6894794013409,residential,,,
-17.4481722011292,14.6780732510723,residential,Rue ME-16,,
-17.4456329,14.67055735,primary,Route de la Corniche Ouest,yes,2
-17.4495479,14.70414185,residential,rue Diakhao (BIS-63),,
-17.4478867001615,14.6830317498377,residential,rue Imam Assane Ndoye (ME-19),,
-17.4490619237542,14.6954663829998,tertiary,,yes,
-17.44812895,14.7118217,residential,,,
-17.44765755,14.6850636,residential,,,
-17.44892875,14.70570125,residential,rue BIS-84,,
-17.4478698999426,14.7151097499881,tertiary,,,
-17.449035705985,14.6953647459298,tertiary,,yes,
-17.4494477000037,14.727016999974,residential,rue DD-61,,
-17.4493978863577,14.7439555738523,primary_link,,yes,
-17.44842215,14.67604935,residential,Rue 1,,
-17.44942555,14.72175945,residential,,,
-17.4491492,14.69108365,residential,,,
-17.4493801500049,14.7256431999646,residential,rue DD-63,,
-17.44879725,14.7253076,residential,rue DD-52,,
-17.44747265,14.68415605,residential,rue ME-21,,
-17.4493789058552,14.7434938182464,primary_link,,no,
-17.4488582484464,14.7428698998076,residential,,,
-17.4475122994714,14.6826791005293,residential,rue Cadi Médoune Diène (ME-17),,
-17.4492794937779,14.743939609185,primary_link,,yes,
-17.4491332,14.7044,residential,rue Nioro (BIS-65),,
-17.4492308999123,14.712910047111,residential,,,
-17.4493124,14.70313745,residential,,,
-17.4492071962473,14.7431147103187,primary_link,,,
-17.4489583023068,14.7431937640199,primary_link,,,
-17.4490266568254,14.7089033106232,residential,rue BIS-43,,
-17.44717385,14.6823206,residential,Rue Cadi Djibril Diagne (ME-15),,
-17.4486655,14.70441665,residential,rue Ripp (BIS-67),,
-17.448718550018,14.7106333002914,residential,rue BIS-41,,
-17.4489021347254,14.7036134050659,residential,,,
-17.448866,14.70310135,residential,,,
-17.4488653573955,14.7431042695627,residential,,,
-17.446504739653,14.7422875461984,residential,rue GY-324,,
-17.4483197508725,14.7242977935478,residential,rue A (DD-65),,
-17.44755975,14.6738582,residential,Rue de Belfort,,
-17.4468157551053,14.6820023447959,residential,Rue Gornarou Guèye (ME-13),,
-17.4473914150707,14.7367918177337,tertiary,,,
-17.4477628496758,14.7065185500413,residential,rue BIS-78,,
-17.4473870895577,14.6878500611816,residential,,,
-17.4484320500625,14.7128073524044,residential,,,
-17.44740595,14.74461795,primary_link,,yes,
-17.44827345,14.7045499,residential,rue Ndoucoumane (BIS-69),,
-17.44845585,14.70300515,residential,,,
-17.4478475500103,14.7032549500037,residential,rue BIS-90,,
-17.4480392,14.6929999,secondary,Boulevard Dial Diop,yes,
-17.4480546882527,14.6930772364574,secondary,Boulevard Dial Diop,yes,
-17.4474035006253,14.7571082529243,residential,,,
-17.4469385966798,14.7064036929545,residential,rue BIS-80,,
-17.4464312548352,14.6816475451525,residential,Rue Ousmane Diène (ME-11),,
-17.4479705,14.74387735,primary,Route des Niayes,,
-17.4481129500266,14.7155320507358,residential,,,
-17.4476372513705,14.7035734859626,residential,rue Carabane (BIS-71),,
-17.44806445,14.7028663,residential,,,
-17.44778705,14.7127539,residential,,,
-17.4454623579171,14.6762295434518,residential,Rue Dial Diop,,
-17.4478183128139,14.7431698172366,residential,,no,
-17.4472152,14.70577355,residential,rue BIS-86,,
-17.44780205,14.7062901,residential,,,
-17.4476384705176,14.6928677739894,secondary_link,,yes,
-17.4466469420098,14.7123210994514,residential,,,
-17.4476512650486,14.7437093866027,residential,,yes,
-17.447134197612,14.7130860498247,residential,,,
-17.4414784104631,14.7500768950528,primary,Route des Niayes,,
-17.4474284999932,14.7120056500939,residential,rue BIS-39,,
-17.4465433911661,14.6747003932572,residential,,,
-17.4464117500178,14.6888813500523,primary,Boulevard du Général de Gaulle,yes,
-17.4474875028919,14.7436672632295,residential,,yes,
-17.4472830010086,14.7035715365977,residential,rue BIS-73,,
-17.4463458999799,14.6888978499412,primary,Boulevard du Général de Gaulle,yes,
-17.4474597484232,14.6909579647106,residential,,yes,
-17.4474285290406,14.6910634915839,residential,,yes,
-17.4458592100755,14.6943579898111,residential,,,
-17.4474053501232,14.6958056978809,primary,Boulevard du Général de Gaulle,,
-17.4465653,14.69503925,residential,,,
-17.4462097997205,14.6863099491616,residential,,,
-17.4471968510637,14.6949175510176,residential,,,
-17.4473033377171,14.6906308774158,residential,,yes,
-17.4473727203142,14.69072195809,residential,,yes,
-17.4458171475475,14.6957150998077,residential,rue CO-51,,
-17.4471149175987,14.6982516828982,primary,,yes,
-17.4470591,14.6874538,residential,,,
-17.4473405642234,14.6907504834914,primary,,yes,
-17.4457257516523,14.6741038016549,residential,Rue Ambroise Mendy,,
-17.44689,14.6923253,residential,,,
-17.4472741385072,14.6979915413191,primary,,yes,
-17.4469975499686,14.7119517504519,residential,rue BIS-37,,
-17.447265876101,14.6984565441873,secondary,,yes,
-17.4462090924077,14.6947013079514,residential,,,
-17.447219808129,14.6980592785484,primary,,yes,
-17.4472051159857,14.6984517039943,secondary,,yes,
-17.44668655,14.69198855,residential,,,
-17.4463206999984,14.7001130000014,residential,rue HLM-231,,
-17.4470344050753,14.6981337360071,primary,,yes,
-17.4469759204274,14.6901640174703,residential,,,
-17.4470795737795,14.6982138887489,primary,,yes,
-17.4468319490103,14.7263055567749,residential,rue DD-71,yes,
-17.4470669,14.69033075,residential,,yes,
-17.447053960617,14.6903159142732,residential,,yes,
-17.4468725187989,14.7012109023084,residential,rue HLM-320,,
-17.4415671000066,14.7564905999987,residential,,,
-17.4469437,14.6969129,residential,,,
-17.4445322257311,14.7018695000022,secondary,rue HLM-316,,
-17.4465285261676,14.6977887157006,primary,Boulevard Canal 4,,
-17.44698445,14.6902594,residential,,yes,
-17.4465080999694,14.6888233999084,residential,,,
-17.4469736888179,14.690250237396,residential,,yes,
-17.4451014826167,14.7025798515501,residential,rue HLM-310,,
-17.4468096253628,14.6912801415345,residential,,yes,
-17.4463171999931,14.6926800999929,residential,,,
-17.4466298047432,14.7447942769572,primary_link,,,
-17.4432622954441,14.6709057047355,residential,Rue Armand Angrand,,
-17.44497905,14.6740426,residential,Rue Mangin,,
-17.445652,14.7388936,secondary,rue GY-476,,
-17.4468148544902,14.6912330398761,residential,,yes,
-17.4456183,14.70375975,residential,Rue HLM-290,,
-17.4467531369192,14.6902989927445,residential,,yes,
-17.44559159881,14.7047273998843,residential,rue HLM-280,,
-17.4464570388357,14.7573610428745,residential,,,
-17.44674415,14.70043925,residential,rue HLM-223,,
-17.4447895472883,14.6933150028936,residential,,,
-17.44556955,14.705103,residential,rue HLM-274,,
-17.44651675,14.7030911,residential,rue HLM-304,,
-17.4467411,14.69032755,residential,,yes,
-17.44426645,14.70550205,tertiary,rue HLM-272,,
-17.44659245,14.69072885,residential,,yes,
-17.44444075,14.68819295,residential,Rue 34,,
-17.44648465,14.70365615,residential,rue HLM-294,,
-17.4466995454634,14.6908516989534,residential,,yes,
-17.4461754989572,14.6887120968843,residential,,,
-17.44572675,14.70797605,residential,,,
-17.4454954462877,14.694014703915,residential,,,
-17.4464915,14.69674545,residential,,,
-17.44639625,14.7508234,residential,,,
-17.44647735,14.68990785,residential,,,
-17.44604955,14.6725674,residential,Rue de Belfort,,
-17.4441429357919,14.6737062298148,residential,Rue de Reims,,
-17.4459825548674,14.6913457951133,residential,,,
-17.4460525014352,14.7351598558084,secondary,,,
-17.4464487999984,14.7005747500341,residential,rue HLM-225,,
-17.44414185,14.70994875,residential,rue HLM-194,,
-17.4447329482203,14.6797893018363,residential,Rue M'baye Worre,,
-17.4460051492016,14.7444315484127,primary_link,,no,
-17.4443384500299,14.711832450002,residential,rue HLM-158,,
-17.4462501500015,14.7033568999608,residential,rue HLM-221,,
-17.4440040386124,14.7129416990759,residential,rue HLM-128,,
-17.43988735,14.75312945,residential,,,
-17.4458511,14.69292125,residential,,,
-17.4456668000069,14.6949076500066,residential,,,
-17.4455756741665,14.7460469033946,residential,,,
-17.4461464,14.75562045,residential,,,
-17.446145850001,14.7007088999756,residential,rue HLM-227,,
-17.4451078,14.71475615,residential,rue HLM-102,,
-17.44381485,14.67625195,residential,rue Marsat,,
-17.4456087503866,14.7012484500242,residential,rue HLM-320,,
-17.4460952502094,14.7049582960731,residential,rue HLM-191,,
-17.4460734,14.696286,residential,,,
-17.4456205,14.70425685,residential,rue HLM-284,,
-17.4458485295752,14.7438357039756,primary_link,,yes,
-17.4460584464177,14.6870700630235,residential,,yes,
-17.4460498450419,14.6870163758699,residential,,yes,
-17.4435102125376,14.7157869000032,residential,rue HLM-86,,
-17.4460738681895,14.6872519963871,primary,,yes,
-17.4460570479014,14.6874359129803,residential,,yes,
-17.4460493986296,14.6874960912579,residential,,yes,
-17.4459916,14.70326975,residential,rue HLM-219,,
-17.4445429453663,14.6809329962864,residential,Rue M'baye Worre,,
-17.4453148,14.6967847,residential,,,
-17.4452583257408,14.7174769387334,tertiary,rue HLM-38,,
-17.4442869991191,14.6700673490563,residential,rue PL-156,,
-17.4452355,14.67279715,residential,rue Cellé Diop,,
-17.4442680997764,14.694219403209,residential,,,
-17.4458650379212,14.6869741857419,residential,,yes,
-17.44460625,14.6857767,residential,rue GIB-32,,
-17.44585315,14.6771146,primary,,yes,
-17.4458220344426,14.677108074619,primary,,yes,
-17.4453192561787,14.6853877182893,residential,,,
-17.4458436421186,14.6869715116694,residential,,yes,
-17.4458066800995,14.6875227248756,residential,,yes,
-17.4456685699639,14.7437799281433,primary_link,,yes,
-17.4454496153825,14.689809259139,residential,,,
-17.4455980746451,14.6772314000597,primary,,yes,
-17.44574755,14.6874922,residential,,yes,
-17.4457667914383,14.7010828184931,residential,rue HLM-229,,
-17.4442653979909,14.6907721183719,residential,,,
-17.4456438808742,14.6874872057763,residential,,yes,
-17.44550475,14.6770187,primary,Avenue Blaise Diagne,yes,
-17.4456016933306,14.6870173755131,residential,,yes,
-17.4455758193883,14.677378765794,primary,,yes,
-17.44521025,14.67847935,residential,,,
-17.44558825,14.7030495,residential,rue HLM-217,,
-17.4456051600391,14.6874034810992,residential,,yes,
-17.4454874,14.6888355,residential,rue GIB-51,,
-17.44547975,14.67703535,primary,Avenue Blaise Diagne,yes,
-17.4455431233268,14.6772016000895,secondary,,yes,
-17.4455745210526,14.6772571161601,secondary,,yes,
-17.4455645,14.677362,primary,,yes,
-17.4455984506009,14.6870973615508,residential,,yes,
-17.44505995,14.68545165,residential,,,
-17.444999148207,14.6880510017046,residential,rue GIB-53,,
-17.4445708037126,14.6782928965928,primary,Avenue Malick Sy,,
-17.44530975,14.69093295,residential,,,
-17.44494085,14.69274705,residential,,,
-17.4425158,14.6765301,secondary,Avenue Faidherbe,,
-17.4453901500011,14.7022385999861,residential,rue HLM-231,,
-17.44539505,14.71390535,residential,rue HLM-79,,
-17.444707390842,14.6787749638192,residential,,,
-17.444735849828,14.7014823499839,residential,,,
-17.4426474870639,14.6742398319546,primary,Avenue Blaise Diagne,no,
-17.44512565,14.6875863,residential,,,
-17.44440025,14.703481,residential,rue HLM-292,,
-17.4451021000094,14.7043029998524,residential,rue HLM-195,,
-17.4446055,14.68775305,residential,rue GIB-55,,
-17.4430914416789,14.6735436063777,residential,Avenue du Sénégal,,
-17.4441736999652,14.6863380499668,residential,Rue 18,,
-17.4449321499962,14.7067419000499,residential,rue HLM-173,,
-17.4449653503657,14.7133235909579,residential,rue HLM-81,,
-17.4436566359783,14.7119080842097,residential,,,
-17.4448888,14.701693199999,residential,rue HLM-213,,
-17.4436356027317,14.7134853236044,residential,rue HLM-122,,
-17.4444882656013,14.7028123531285,residential,rue HLM-300,,
-17.44454005,14.76131395,residential,,,
-17.4442675,14.7138839,residential,rue HLM-116,,
-17.443657199989,14.714035299999,residential,rue HLM-114,,
-17.4445013543269,14.7436037471995,residential,,yes,
-17.444738778775,14.7431886068372,secondary,,yes,
-17.4447676750933,14.6950791842336,residential,,,
-17.4446370396943,14.6962157435897,residential,,,
-17.444694,14.6865693,residential,,,
-17.4443423164793,14.7025513017706,residential,rue HLM-312,,
-17.4426647,14.70837625,residential,rue HLM-224,,
-17.4447763413312,14.6833314899412,residential,,yes,
-17.4447754994916,14.6832628780613,residential,,yes,
-17.4447817063781,14.6835047273352,primary,,yes,
-17.44459835,14.69386715,residential,,,
-17.44474245,14.68364615,residential,,yes,
-17.4447268297518,14.6837116210682,residential,,yes,
-17.444606032323,14.7431160288269,secondary,,yes,
-17.4442778,14.68731865,residential,rue GIB-57,,
-17.4446980467402,14.7162734696719,residential,,,
-17.4446275969415,14.7008384830777,residential,rue HLM-211,,
-17.4444370582651,14.6978516455969,primary,Boulevard Canal 4,yes,
-17.444489945278,14.6977413028735,primary,Boulevard Canal 4,yes,
-17.444044974072,14.6819122755237,primary,Boulevard du Général de Gaulle,yes,
-17.4443874,14.7473625,residential,,,
-17.4445153408227,14.6837779086391,residential,,yes,
-17.4444962680025,14.6837713296389,residential,,yes,
-17.4441597,14.6868232,residential,rue GIB-38,,
-17.4443717905883,14.6837162030198,residential,,yes,
-17.4444156284258,14.7435233481295,residential,,yes,
-17.443967,14.6818995,primary,Boulevard du Général de Gaulle,yes,
-17.4434124956323,14.6931762542244,residential,,,
-17.4429573,14.74678795,residential,La Corniche,,
-17.4437866430543,14.6684781900899,secondary_link,,yes,
-17.4423991499466,14.6870524000524,residential,rue GIB-63,,
-17.443788051101,14.6935498488887,residential,,,
-17.4379959508745,14.7472210837083,residential,La Corniche,,
-17.4435871,14.71606305,residential,rue HLM-82,,
-17.4443253080576,14.6836756213026,residential,,yes,
-17.44425785,14.7152702,residential,rue HLM-87,,
-17.44424035,14.7016456,residential,rue HLM-209,,
-17.4437352995309,14.6842955504603,residential,rue GIB-65,,
-17.4438716539364,14.6781497047524,residential,,,
-17.4432795566906,14.6843938067651,residential,rue GIB-36,,
-17.4433938500262,14.695067700029,residential,,,
-17.4437075562614,14.6925224498431,residential,,,
-17.4440903868963,14.6979483266551,primary,,yes,
-17.4435589,14.68697375,residential,rue GIB-42,,
-17.4424081374014,14.7445258727402,unclassified,BRETELLE DERRIERE NABIL CHOUCAIR,no,
-17.4434822478234,14.6927299977138,residential,,,
-17.4439878,14.6982706656568,residential,,yes,
-17.44255555,14.73170215,residential,,,
-17.4439803474898,14.6977348895626,residential,,yes,
-17.4439677771522,14.697730876541,residential,,yes,
